wavelength,flux
4979.664,7.001
4980.81,7.094
4981.958,5.951
4983.104,4.727
4984.251,5.958
4985.4,5.978
4986.547,5.854
4987.697,6.373
4988.844,6.439
4989.995,5.816
4991.143,8.237
4992.291,6.15
4993.442,6.045
4994.591,6.395
4995.743,6.446
4996.892,4.954
4998.044,4.667
4999.194,6.337
5000.344,8.02
5001.497,6.061
5002.647,5.336
5003.801,6.947
5004.952,4.59
5006.106,6.386
5007.258,5.617
5008.413,5.062
5009.565,6.184
5010.717,6.264
5011.873,5.608
5013.026,5.152
5014.182,5.921
5015.335,6.425
5016.492,6.338
5017.646,6.713
5018.8,6.287
5019.958,6.992
5021.112,7.489
5022.27,6.806
5023.426,6.864
5024.584,5.408
5025.74,6.138
5026.896,6.201
5028.055,7.394
5029.212,5.69
5030.372,5.677
5031.529,6.285
5032.689,6.358
5033.847,6.306
5035.005,7.32
5036.166,6.179
5037.325,6.357
5038.486,6.436
5039.646,6.199
5040.808,6.283
5041.967,7.945
5043.127,6.205
5044.29,7.116
5045.45,7.209
5046.614,6.7
5047.775,7.071
5048.939,5.844
5050.1,4.872
5051.262,5.245
5052.427,5.819
5053.589,7.015
5054.754,6.591
5055.917,4.79
5057.083,5.394
5058.247,4.869
5059.41,5.354
5060.577,8.274
5061.741,8.723
5062.908,5.269
5064.073,5.114
5065.241,5.702
5066.406,7.351
5067.572,7.444
5068.74,8.013
5069.906,5.442
5071.075,5.271
5072.242,5.111
5073.412,5.035
5074.579,6.682
5075.746,6.142
5076.917,7.28
5078.084,7.291
5079.255,5.809
5080.424,6.532
5081.596,5.789
5082.765,5.082
5083.934,6.224
5085.106,6.713
5086.276,6.912
5087.449,6.669
5088.619,6.739
5089.792,7.334
5090.963,7.355
5092.135,6.622
5093.309,6.008
5094.48,7.686
5095.655,7.977
5096.828,6.675
5098.003,6.352
5099.176,7.447
5100.352,7.123
5101.525,6.878
5102.699,6.798
5103.875,6.412
5105.049,6.408
5106.227,6.681
5107.401,7.129
5108.579,6.272
5109.754,5.913
5110.93,7.304
5112.108,7.147
5113.284,7.399
5114.463,5.756
5115.64,7.037
5116.82,7.662
5117.997,6.529
5119.174,5.688
5120.354,6.847
5121.533,6.074
5122.713,6.61
5123.892,7.627
5125.074,7.277
5126.252,6.515
5127.432,5.663
5128.614,6.527
5129.794,6.816
5130.977,4.931
5132.157,7.535
5133.341,5.956
5134.522,6.762
5135.703,7.307
5136.887,6.061
5138.069,7.354
5139.254,6.826
5140.436,6.813
5141.622,6.891
5142.804,7.368
5143.987,6.136
5145.174,7.84
5146.357,7.027
5147.544,6.809
5148.728,8.154
5149.916,6.036
5151.1,5.857
5152.285,8.317
5153.473,6.525
5154.659,5.529
5155.848,7.863
5157.034,7.467
5158.223,6.952
5159.41,6.617
5160.596,7.769
5161.786,6.153
5162.974,8.427
5164.165,6.668
5165.353,7
5166.543,5.452
5167.732,7.002
5168.921,5.776
5170.113,7.457
5171.302,6.232
5172.495,5.34
5173.685,5.712
5174.878,6.404
5176.068,5.233
5177.259,6.6
5178.453,7.366
5179.644,6.613
5180.838,6.609
5182.03,6.385
5183.225,6.359
5184.417,6.606
5185.61,6.572
5186.806,5.372
5188,7.432
5189.196,5.224
5190.39,6.528
5191.586,6.469
5192.781,6.217
5193.978,6.543
5195.173,7.912
5196.368,6.665
5197.566,6.467
5198.762,5.343
5199.961,6.136
5201.157,6.524
5202.356,5.084
5203.553,5.61
5204.75,5.994
5205.951,6.269
5207.148,5.319
5208.349,5.576
5209.547,8.114
5210.749,8.389
5211.947,7.192
5213.146,6.699
5214.348,7.441
5215.548,7.47
5216.75,6.46
5217.951,6.172
5219.154,5.803
5220.354,6.872
5221.556,6.649
5222.76,6.916
5223.961,6.72
5225.166,6.084
5226.368,8.736
5227.573,5.544
5228.775,5.63
5229.979,6.837
5231.185,6.01
5232.388,7.171
5233.594,5.973
5234.798,6.632
5236.005,7.209
5237.21,7.657
5238.415,5.384
5239.623,7.665
5240.828,6.353
5242.037,6.282
5243.243,6.748
5244.452,7.068
5245.658,5.585
5246.865,5.363
5248.075,6.848
5249.282,6.856
5250.493,7.156
5251.701,7.646
5252.912,6.178
5254.12,6.014
5255.329,6.907
5256.541,6.112
5257.75,6.223
5258.962,6.385
5260.172,6.237
5261.385,5.72
5262.596,5.983
5263.806,7.2
5265.02,7.126
5266.231,5.966
5267.446,7.843
5268.657,7.015
5269.872,6.985
5271.084,7.753
5272.297,6.001
5273.513,5.877
5274.726,4.752
5275.942,5.95
5277.156,5.224
5278.373,6.183
5279.587,5.958
5280.805,7.397
5282.02,6.818
5283.235,6.328
5284.453,6.33
5285.669,6.24
5286.888,5.488
5288.104,7.133
5289.323,6.095
5290.54,6.194
