wavelength,flux
5310.067,9.728
5311.289,8.286
5312.514,8.398
5313.736,8.748
5314.961,8.494
5316.184,9.25
5317.407,8.74
5318.633,7.884
5319.857,8.699
5321.083,9.5
5322.308,9.693
5323.535,10.285
5324.76,9.353
5325.984,9.743
5327.213,9.778
5328.438,8.75
5329.667,8.738
5330.893,8.426
5332.122,8.034
5333.349,7.845
5334.576,7.784
5335.806,9.53
5337.034,9.47
5338.264,7.595
5339.492,9.248
5340.724,10.413
5341.952,9.11
5343.181,7.59
5344.413,9.096
5345.643,8.806
5346.875,8.428
5348.105,9.732
5349.339,9.854
5350.569,10.507
5351.8,8.638
5353.034,8.125
5354.266,9.488
5355.5,8.892
5356.732,9.473
5357.968,7.513
5359.2,7.821
5360.433,9.53
5361.669,9.829
5362.903,7.137
5364.139,7.042
5365.374,8.244
5366.611,8.422
5367.845,9.095
5369.08,8.572
5370.318,7.848
5371.554,8.031
5372.792,10.737
5374.028,8.136
5375.268,7.785
5376.504,9.594
5377.744,9.121
5378.981,9.135
5380.218,8.28
5381.459,10.09
5382.697,10.537
5383.938,8.572
5385.177,9.027
5386.419,8.278
5387.658,10.114
5388.897,8.386
5390.14,10.181
5391.38,9.488
5392.623,10.14
5393.864,9.743
5395.107,6.456
5396.349,8.562
5397.59,10.279
5398.835,7.552
5400.077,9.446
5401.322,8.324
5402.564,6.937
5403.811,9.498
5405.054,7.27
5406.297,8.098
5407.544,8.176
5408.788,8.552
5410.035,9.81
5411.28,9.575
5412.527,10.645
5413.772,8.621
5415.018,7.698
5416.267,9.474
5417.513,9.671
5418.762,9.077
5420.008,9.11
5421.258,9.311
5422.505,8.759
5423.753,8.901
5425.003,7.752
5426.251,9.431
5427.503,7.216
5428.751,11.001
5430.003,6.669
5431.252,8.463
5432.502,7.328
5433.755,8.211
5435.005,7.906
5436.258,10.483
5437.509,10.053
5438.763,8.541
5440.014,7.658
5441.265,8.837
5442.52,9.103
